example_id,summary,base_cluster_id,base_cluster_name,base_cluster_description
eefa74ca-0114-4de8-94cf-84d590268669,"find a way to avoid having evaluation traces automatically upgraded to extended retention, which incurs additional costs, while still preserving the evaluation results data.",154,Configure LangSmith data retention policies and cost management,"Users sought assistance with LangSmith data retention policies and cost management, requesting help with configuring retention periods, understanding storage limits, and managing costs associated with extended trace retention. They also required support for accessing usage metrics, troubleshooting retention policy enforcement issues, and understanding billing implications of various data retention settings."
ef0bc811-a098-4a75-a4cb-7918f260756a,"help recover all of their private prompts that disappeared from their LangSmith account, and to provide logs showing who deleted them as part of their investigation into this serious data loss issue.",169,Resolve LangSmith infrastructure security and certificate issues,"Users encountered various infrastructure and security issues with their LangSmith deployments, including TLS certificate expirations, authentication failures, and security vulnerabilities. Support teams resolved these issues through certificate renewals, configuration fixes, version upgrades, and security patches to restore platform access and functionality."
ef1183d1-61f2-4403-9841-913d8a6062c0,"provide a missing receipt from the previous month that was charged to their credit card, as they need it for their company's records and the receipt is not appearing in their account portal.",195,Resolve LangSmith billing payment failures and account access issues,"Users requested assistance with various LangSmith account access and payment processing issues, including disabled organizations due to failed billing attempts and difficulties updating payment methods. The support requests involved resolving credit card payment failures, fixing billing form bugs, processing refunds for duplicate charges, and helping users regain access to accounts locked due to unsuccessful payments."
ef126298-186f-4e73-8c5f-b6c56254c781,"increase the character limit for input traces in LangSmith, as their traces are being truncated at 19,913 characters (2,255 words) with ""..."" which prevents them from viewing the complete interaction content.",9,Troubleshoot LangSmith trace display and interface navigation issues,"Users requested help with various LangSmith trace viewing and navigation issues, including problems with UI element visibility, trace loading performance, missing trace data, and interface functionality. The support requests specifically focused on troubleshooting trace display problems, improving trace interface usability, and resolving issues where traces were incomplete, hanging, or inaccessible through the LangSmith dashboard."
ef3688e7-ddf8-42ce-acdd-a42cdbe01fa8,help with a login issue on the platform where they were being immediately redirected back to the login screen after successfully entering their credentials in Chrome browser. The issue was ultimately resolved by fixing a clock synchronization problem between the user's computer and the browser.,196,Resolve LangSmith platform authentication and access management issues,"Users experienced various authentication, access, and account management issues on the LangSmith platform including SSO configuration errors, login failures, password reset problems, and user invitation difficulties. These issues prevented users from accessing their organizations, traces, and platform features, requiring support intervention to resolve authentication middleware errors, account verification problems, and user management bugs."
ef76aea7-99d6-4d20-97c4-3b5762ab68c6,"help them understand how to use LangSmith features to manage multiple end-users with separate billing, data isolation, and prompt management, specifically asking about workspace limitations and account structure options. The support agent directed them to contact sales for an enterprise plan solution.",91,Resolve LangSmith account administration and startup program management issues,"Users requested comprehensive LangSmith account administration assistance including plan changes, billing adjustments, organization management, and startup program transitions. The support interactions involved account credits, refunds, organization transfers, team member management, and resolving technical setup issues with payment methods and API key generation."
efdc0e9d-990c-4ba2-9ee4-c7b9f99cdf0b,help them understand the cause of intermittent 403 Forbidden errors they're experiencing when trying to pull prompt commits from the LangSmith API for specific prompts in their organization.,100,Resolve LangSmith Prompt Hub API integration and management issues,"Users requested help with various LangSmith Prompt Hub integration issues, including API errors when pulling prompts, serialization problems when committing structured prompts, and authentication failures with specific prompt access. They also sought guidance on programmatic prompt management workflows, caching mechanisms, and synchronization capabilities between the Prompt Hub and external systems."
eff09e11-dd9d-4fca-a9f7-62ea1cd9e8f7,"help with a LangGraph platform deployment issue where state variables were not being passed into node context, causing their application flow to break after a recent code deployment. The issue was eventually resolved when the user discovered that LangGraph's behavior had changed regarding how uninitialized state fields are handled, requiring them to explicitly initialize all state variables to null in their first node.",49,Resolve LangGraph platform deployment infrastructure and runtime failures,"Users experienced various technical failures with their LangGraph platform deployments including infrastructure outages, database connectivity issues, authentication errors, and application runtime problems that caused downtime and required support intervention. These incidents involved complex troubleshooting of system-level issues like DNS configuration problems, Kubernetes StatefulSet failures, TCP socket timeouts, and asyncio cancellation errors that prevented normal deployment operations."
eff0bdcb-b1e7-4a00-9cb0-c036d90966b8,provide a code review bot for an open source project. This is categorized as spam since it's an unsolicited marketing email offering third-party services rather than a legitimate support request for products or services.,18,Handle unsolicited marketing and spam inquiries unrelated to LangChain support,"Users submitted various unsolicited marketing inquiries including SEO services, guest posting opportunities, link exchanges, promotional partnerships, and business development proposals that were unrelated to LangChain technical support. The support team appropriately categorized and declined these spam/marketing requests as they did not pertain to legitimate LangChain, LangSmith, or LangGraph technical assistance needs."
eff92f92-f790-49d5-9c37-91b4c1179549,"help them get access to the Few-Shot Search index feature, which was initially blocked by a broken request access form and later resolved when support enabled the feature for their Plus plan organization.",33,Resolve LangSmith platform access and general account administration issues,"Users requested help with various platform access, account management, and general business inquiries including channel visibility settings, feature access requests, authentication issues, and enterprise trial requests. These requests primarily involved administrative assistance for platform navigation, pricing clarification, and non-technical business matters rather than specific LangChain component integration or development issues."
f012565a-edae-471f-b291-07e96c3026bf,"help them understand the user's specific support request from the conversation. The user is asking for categorization of a support interaction where someone reported that prompt executions were not properly linking to prompts in the tracing system, which was resolved with a software update.",87,"Resolve LangSmith tracing, observability, and platform infrastructure issues","Users reported various technical issues with LangSmith's tracing and observability features, including database errors affecting trace tracking, prompt execution linking problems, and Judge Prompt Preview placeholder bugs. The requests also included infrastructure questions about WebSocket support and high-volume logging capabilities, along with compliance documentation needs for security questionnaires."
f038f997-7b49-4575-8b16-f123692a1f8c,"help them with a technical issue where they are unable to get a tool call to return an image that a multimodal LLM can actually view when using the JavaScript SDK with a third-party API provider, despite trying multiple approaches including standard image URL format and base64 encoding.",75,Troubleshoot diverse LangGraph and LangSmith technical integration issues,"Users encountered various technical issues across multiple LangChain ecosystem components including LangGraph API nested configuration problems, LangSmith annotation queue JavaScript errors, LangGraph Studio UI rendering issues, and LangSmith evaluator setup errors. They also experienced platform stability problems with LangGraph development environments and sought guidance on proper implementation patterns for nodes, subgraphs, and UI recreation."
f0482d30-9694-40d1-9c93-4dcdd46ba546,delete their organization and account under GDPR data deletion rights. The support team confirmed the deletion request and completed the account removal process.,8,Process LangSmith organization account GDPR data deletion requests,Users requested deletion of their organization accounts and all associated personal data under GDPR data subject access rights through LangSmith's admin support system. The support team processed these data deletion requests by confirming user intent and successfully completing account removals from their systems.
f053d762-643e-4a69-9c49-3b524b797d8f,"help them set up an A/B annotation system for comparing old and new conversation responses, with a specific need for a more customizable and user-friendly annotation UI that allows faster human judgment and decision-making.",57,Provide general support guidance and conversation summaries,"Users submitted various meta-requests for conversation summaries, assistant capability explanations, and general support guidance rather than specific technical issues. These requests also included inquiries about LangSmith audio evaluation capabilities, dashboard filtering errors, annotation system setup, and assistant configuration behavior."
f06e93d6-5b54-4bcd-b05f-5bc844789942,"help resolve an issue with repository visibility on the platform where they cannot see their repository in the dropdown menu when trying to deploy a graph, only seeing repositories with active production deployments.",85,Resolve LangGraph platform deployment dependency and package management errors,"Users reported deployment failures to the cloud platform caused by package management and dependency configuration issues, including missing modules, incorrect requirements file references, and package import errors during build processes. The support team assisted with debugging build configurations, resolving module path issues, and providing guidance on proper dependency management for successful cloud deployments."
f070a940-8b6b-49eb-bb8d-dae4f9e5e128,"help them with their billing and subscription access issues for LangSmith, specifically being unable to upgrade to the Plus plan due to a disabled button and receiving ""Tenant not allowed"" and ""Forbidden - no plan found"" errors after canceling their previous subscription.",41,Resolve LangSmith organization management and billing access issues,"Users experienced various organization management and billing-related account access issues in LangSmith, including organization deletion from database migrations, automatic logouts, disabled organizations due to payment failures, and admin role transfer needs. Support agents resolved these issues by identifying system problems, updating payment information, transferring admin access, applying startup plans, and directing users to correct regional instances."
f089a1d9-9aa5-4ee8-88ed-10e3c76c8868,help them with a technical issue they encountered while using a specific AI model with structured output in the prompt playground view. They were experiencing an error and needed assistance resolving it.,197,Resolve LangSmith Playground tool calling and structured output issues,"Users experienced various technical difficulties and functional limitations within the LangSmith Playground environment, including issues with tool calling behavior, structured output enforcement, model response handling, and configuration management. They sought assistance with playground-specific features like model swapping, compare mode functionality, message structuring, and resolving discrepancies between playground outputs and SDK/API results."
f0a49995-9f65-413e-a0cf-6820067830a7,"provide information about the LangGraph Cloud BYOK (Bring Your Own Kubernetes) documentation and to get more details on the control plane rearchitecture for BYOC, including documentation and confirmed timelines.",2,Configure LangGraph platform production infrastructure and deployment settings,"Users requested support for deploying and configuring LangGraph platform infrastructure in production environments, including BYOC/BYOK setups, Helm chart configurations, load balancer settings, and container orchestration with Kubernetes/ECS. They also sought guidance on scaling policies, pricing models for self-hosted deployments, authentication configurations, and quota increases for multiple environment deployments."
f0b3dec4-c5ea-40e4-aada-bcec21f2649b,"provide a summary of the conversation. The conversation is about a user following up on a previously submitted request to delete some workspaces, which was successfully completed by the support team after they built out a new workflow for workspace deletions.",87,"Resolve LangSmith tracing, observability, and platform infrastructure issues","Users reported various technical issues with LangSmith's tracing and observability features, including database errors affecting trace tracking, prompt execution linking problems, and Judge Prompt Preview placeholder bugs. The requests also included infrastructure questions about WebSocket support and high-volume logging capabilities, along with compliance documentation needs for security questionnaires."
f0c22423-80e8-46ef-8405-c735db8add78,"help with a LangGraph platform deployment that was experiencing repeated database capacity issues and performance problems, ultimately requiring migration from a development deployment to a production deployment with data migration assistance.",166,Assist with LangGraph Platform legacy infrastructure migration and deployment transitions,"Requests for manual assistance with LangGraph Platform deployment migration and infrastructure transition from legacy systems to updated infrastructure, often involving deadline-driven migration scenarios where auto-migration failed. Users sought help with database configuration, deployment management, data preservation, and performance optimization during and after the migration process."
f0d70c83-dc88-45a0-b64a-a08c93b341a0,"help with a data migration to updated infrastructure, specifically seeking clarification on what data would be affected and requesting assistance to preserve both production and development deployment data during the migration process.",193,Migrate LangGraph production deployments to new infrastructure preserving data,"Users requested manual migration assistance from the LangChain support team to transition their production deployments from legacy infrastructure to new infrastructure while preserving critical business data including threads, chat history, traces, and assistants. The support team provided step-by-step migration processes involving dry runs, scheduled downtime coordination, and new deployment creation to ensure data preservation during the infrastructure transition."
f0eaee2f-eeb6-4100-a2d3-956a977f3d80,"delete their organization and account. The user submitted a data subject access request (DSAR) to have their account deleted, confirmed the request when prompted by the support team, and the deletion was processed.",58,Process LangSmith organization and account deletion requests,"Users requested deletion of LangSmith organizations and accounts through data subject access request (DSAR) forms, including duplicate accounts, test organizations, and accounts created by mistake. The support team processed these deletion requests by directing users to complete DSAR forms, requesting confirmation of deletion intent, and successfully removing the specified organizations and account data from their systems."
f0eb4859-3f7a-4e02-9594-3fcb3e14ad4a,"provide a promotional shoutout for their open-source project that integrates with LangGraph, rather than a technical support request.",24,Provide LangGraph Platform deployment configuration and infrastructure guidance,"Users requested comprehensive information about LangGraph Platform deployment configurations, including self-hosted options, observability metrics, database connectivity, node limits, pricing, and multi-region setup. They also sought assistance with deployment automation via APIs, generative UI implementation issues, and various technical problems related to infrastructure requirements and deployment limits."
f0f49ce4-cdee-4e4b-8405-c8cc6a33902a,"provide a response to a spam message about mobile app development services, which is not a legitimate support request.",29,Handle spam and unsolicited commercial inquiries classification,"The support team received multiple unsolicited marketing and sales inquiries spanning petroleum products, mobile app development services, robotics hackathon sponsorships, AI challenges, media interviews, and various other commercial offers. These requests were all categorized as spam since they were unrelated to LangChain technical support services and required acknowledgment or classification responses from the support team."
f0feaf06-7d3d-4335-9406-5ab09cbd0903,"delete a LangSmith account that was created by mistake with their personal email, as they already have an existing account with their organization. The support team directed them to submit a DSAR form to process the account deletion request.",58,Process LangSmith organization and account deletion requests,"Users requested deletion of LangSmith organizations and accounts through data subject access request (DSAR) forms, including duplicate accounts, test organizations, and accounts created by mistake. The support team processed these deletion requests by directing users to complete DSAR forms, requesting confirmation of deletion intent, and successfully removing the specified organizations and account data from their systems."
f0ff1e5c-f022-4cf5-8b24-02735abbbdba,"help them access their workspace after canceling their subscription, either by deleting a specific user from the workspace or by migrating data between workspaces. The support team resolved the issue by adding a free plan to restore workspace visibility.",198,Process LangSmith Plus plan cancellations and billing refunds,"Users requested cancellation of their LangSmith Plus or subscription plans along with refunds for billing charges they considered unnecessary due to non-usage, pricing misunderstandings, or workplace changes. Support teams processed these cancellation requests and provided courtesy refunds while helping resolve account access issues and billing discrepancies that occurred during the cancellation process."
f10db3b6-f16d-4481-b1b4-0b9c515e6663,"resolve a significant discrepancy between token usage and costs shown in LangSmith versus their actual OpenAI and Perplexity invoices, where LangSmith was only showing approximately 20% of the actual tokens consumed (1.5 million vs 15 million input tokens). This is a LangSmith observability and SDK tracing issue affecting their ability to accurately track costs for business operations.",154,Configure LangSmith data retention policies and cost management,"Users sought assistance with LangSmith data retention policies and cost management, requesting help with configuring retention periods, understanding storage limits, and managing costs associated with extended trace retention. They also required support for accessing usage metrics, troubleshooting retention policy enforcement issues, and understanding billing implications of various data retention settings."
f129b008-0116-41e4-bfda-2573a0ae614a,"increase the throughput limits for their LangGraph platform deployment due to hitting concurrency limits and receiving pipeline aborted errors, which were ultimately traced to a memory leak issue in a third-party library they were using within their agents.",159,Resolve LangGraph platform runtime performance and scaling issues,"Users requested help with LangGraph platform runtime performance issues including high CPU usage in self-hosted deployments, runs getting stuck in loops or pending states, 503 service errors, timeout cancellations, and API throughput limits affecting production workflows. Additional support was needed for LangGraph platform configuration questions around scaling concurrent assistants, checkpointer operations, rollback multitask strategies, and graph state management best practices."
f13e635c-f60f-40d0-a13e-b4bca4502ec3,provide a roadmap and timeline for fixing a bug in LangGraph issue #5072 that prevents them from fully utilizing InjectedState and InjectedToolCallId features with the Command approach for graph state modifying tools.,132,Resolve LangGraph core functionality and implementation issues,"Users experienced various technical implementation issues with LangGraph's core features including type coercion problems, Command class behavior with goto properties, graph visualization failures, and generic types configuration. They also sought clarification on available database implementations, dependency compatibility, security vulnerabilities, and proper usage patterns for reducers with Pydantic objects in graph execution."
f14097ce-e8e0-4d08-9656-cc4d3cc38fa8,provide a response to the question about the preceding support conversation. The user is asking for help categorizing a LangChain support interaction where someone had issues with the LangGraph Studio interrupt feature and eventually resolved it by fixing their code to handle non-array responses.,68,Categorize and analyze LangChain/LangSmith support conversation classifications,"Users sought help with categorizing, analyzing, and understanding various LangChain/LangSmith support conversations and technical issues including dataset bugs, LangGraph Studio problems, and general platform issues. The requests involved meta-support activities where users asked for assistance in classifying support interactions across different LangChain ecosystem components rather than direct technical troubleshooting."
f15ee65b-7864-4c31-9ba6-f30378f4d198,"cancel their LangSmith Plus subscription that they had just signed up for 30 minutes prior, since they hadn't used any of the traces yet and were approved for a startup plan instead.",198,Process LangSmith Plus plan cancellations and billing refunds,"Users requested cancellation of their LangSmith Plus or subscription plans along with refunds for billing charges they considered unnecessary due to non-usage, pricing misunderstandings, or workplace changes. Support teams processed these cancellation requests and provided courtesy refunds while helping resolve account access issues and billing discrepancies that occurred during the cancellation process."
f19bec65-11ba-4447-ab40-5a615c7dde8e,"help them understand how to handle LangSmith trace context when running evaluations against a LangGraph deployment via REST API, specifically wanting to see detailed run traces in dataset experiments rather than just the high-level API call trace.",43,Resolve LangSmith SDK tracing integration and API access issues,"Users sought technical support for LangSmith SDK integration and programmatic access issues, including problems with tracing functionality for images and Anthropic models, async evaluator usage, and retrieving experiment data via API. They also requested guidance on advanced tracing features like cross-project integration, metadata management, performance monitoring, and resolving data validation errors when adding traces to datasets."
f1bb4753-bbfe-4835-b5f2-d1a7036464c2,"help them with their LangSmith evaluation system issues, specifically with LLM-as-judge evaluators that were experiencing multiple problems including internal server errors, missing API key errors for wrong providers, evaluators not triggering despite proper configuration, and significant delays in rule execution processing.",105,Resolve LangSmith platform UI and SDK functionality issues,"Users experienced various technical issues across multiple LangSmith platform features including playground validation errors with AI models, incorrect token calculations for image prompts, broken sorting functionality in experiment results, and missing evaluation metrics in automated pipelines. They also encountered interface problems with annotation queues not saving properly, temperature parameter conflicts with O3-mini model testing, and missing image processing options in the Hub SDK that blocked engineering workflows."
f1cb55cc-defa-4c2c-a76b-5e2c2b5ef76e,"help with multimodal LLM request syntax for PDF files in the open-source Python library, specifically getting a 400 error about missing document source field when trying to prompt with PDF content.",139,Resolve LangSmith PDF file integration and processing issues,"Users requested help with integrating and processing PDF files across multiple LangSmith components, including evaluation workflows, playground experiments, and multimodal dataset configurations. The support requests involved technical challenges with PDF attachment handling, display issues, token counting errors, and proper formatting for PDF inputs in both SDK implementations and UI interfaces."
f1ee6ddd-73c7-4808-94bb-bb2017e0dfbb,delete their account and organization. This is a data deletion request under the admin support category.,148,Delete personal LangSmith accounts through DSAR process,"Users requested to delete their personal LangSmith accounts for various reasons including wanting to switch authentication methods, ending experimentation periods, or no longer needing the service. The support team consistently directed users to submit data subject access request forms to process individual account deletions and provided step-by-step instructions for the deletion process."
f20132bf-0bf9-43e0-9b86-cb3de9ad0992,"help them with a technical question about using RunnableParallel with streaming and static chains in LangChain, specifically how to ensure the original input is available in every element of a combined stream when processing LLM responses.",28,Configure LangSmith evaluation systems and tracing integration,"Users sought assistance with configuring and troubleshooting LangSmith's evaluation capabilities, including setting up LLM-as-Judge evaluators, integrating custom evaluators with LangGraph workflows, and resolving issues with evaluation variable mapping and dataset validation. They also requested guidance on capturing structured output reasoning in traces, instrumenting code for tracing, configuring automation rules, and integrating custom models into the LangSmith platform."
f23fd646-3202-4780-ba47-196aeca4524b,"help with a LangSmith tracing issue where traces were not visible since 6pm GMT, but the user later discovered it was due to a rotated API key and resolved the issue themselves.",134,Resolve LangSmith trace ingestion and dropping issues,"Users experienced widespread issues with LangSmith trace ingestion and tracking reliability, where traces were being dropped, missing, or incompletely submitted to the platform despite applications functioning correctly. The primary resolution involved implementing wait_for_all_tracers() to ensure proper trace flushing before process termination, along with SDK updates and proper client instance management to prevent race conditions."
f24f0fc5-3683-4da2-9e90-ceb7f587ed40,"help with a technical issue where they are unable to access the studio for a local deployment due to a JavaScript error, and they also asked about streaming reasoning tokens when using the SDK.",113,Resolve cross-platform technical errors and configuration issues,"Users encountered various technical errors and configuration issues across multiple LangChain ecosystem components, including HTTP 400 errors during benchmark execution, authentication problems with GCP OAuth tokens on LangGraph Platform, and deployment failures affecting chat bots and graph servers. Support requests also involved obtaining platform-specific configuration details like MCP URLs and IP addresses for network whitelisting, along with troubleshooting component-specific errors in LangChain Python library and LangGraph Studio."
f25c4bf2-2130-487b-9bcc-9934d29514f6,"provide examples of streaming responses directly to end-user clients (Android app, iOS app, or browser) from a platform deployment without keeping heavyweight server connections open, using response IDs and auth tokens for direct client connections to streaming endpoints.",121,Optimize self-hosted LangSmith infrastructure configuration and performance,"Users requested assistance with configuring and optimizing self-hosted LangSmith infrastructure components including S3 storage, Redis caching, AWS IAM permissions, and performance tuning for high-load scenarios. They also sought guidance on implementing advanced features like prompt caching with AWS Bedrock integration and streaming responses from platform deployments to client applications."
f29cbed5-575b-40b8-a2b7-074ab22b30ae,"categorize a spam message about a meme coin promotion that is unrelated to LangChain or LangSmith support. This falls under the ""Spam"" category as it contains unsolicited promotional content for cryptocurrency tokens.",30,Categorize spam and phishing emails unrelated to LangChain services,"Users submitted various unsolicited marketing and promotional messages including Chinese breakfast tips, mobile app development services, cryptocurrency promotions, petroleum product sales, domain management offers, and other commercial content for spam categorization. These requests asked the support team to categorize or respond to spam emails and phishing attempts that were completely unrelated to LangChain or LangSmith technical services."
f2d0469f-6eb5-47c8-85dc-1d0dc0df0432,"help with LangGraph platform deployment issues, specifically seeking guidance on database permissions and migration requirements to comply with strict security policies without requiring superuser access.",166,Assist with LangGraph Platform legacy infrastructure migration and deployment transitions,"Requests for manual assistance with LangGraph Platform deployment migration and infrastructure transition from legacy systems to updated infrastructure, often involving deadline-driven migration scenarios where auto-migration failed. Users sought help with database configuration, deployment management, data preservation, and performance optimization during and after the migration process."
f2e126ec-09e7-4020-92b4-e1d4e0e7fd93,"provide a clear and concise answer to the question about the preceding support conversation, in <answer> tags.",59,Analyze and categorize previous LangChain support conversation content,"Users submitted requests for assistance with analyzing and categorizing previous support conversations to understand the nature and content of their original support requests. These requests involved platform warning messages, organization membership transitions with billing concerns, production deployment failures due to control plane bugs, and general conversation summarization needs within the LangChain ecosystem."
f2e23367-cb72-4102-9d6e-1c3e6a3d59db,"help with LangGraph Platform issues after deploying a new revision, specifically thread persistence problems and ASGI application exceptions caused by misconfigured dependencies including an unnecessary langgraph-api package in requirements.txt.",150,Resolve LangGraph dependency and build compatibility errors,"Users experienced various dependency and build errors when working with LangGraph platform deployments and OSS installations, including ImportError issues with missing constants, ModuleNotFoundError exceptions from deprecated modules, and version compatibility problems between langgraph packages. The support team resolved these issues by releasing updated package versions with backward compatibility, providing upgrade guidance for minimum required versions, and helping users configure proper dependency management in their requirements files and virtual environments."
f2fbfabc-6439-44db-80dd-27431837f7c6,"delete a deprecated organization in LangSmith, providing the organization ID for removal. The support team confirmed the organization details and successfully completed the deletion request.",47,Manage LangSmith organization configuration and deployment settings,"Users requested assistance with managing LangSmith organizations including renaming operations, resolving deployment naming conflicts, and addressing project creation issues. The support team provided API instructions for renaming organizations, resolved deployment conflicts by explaining project deletion procedures, and successfully processed quota increases and technical configuration requests."
f304ab91-88d1-4238-9589-6461219eedce,"analyze a support conversation and categorize the user's specific LangChain/LangSmith support request, but the provided conversation only contains an automated support ticket acknowledgment email with no actual user request details.",31,Filter non-genuine LangChain support conversation submissions,"Users requested analysis and categorization of support conversations that contained no actual LangChain/LangSmith technical issues, including spam messages, automated confirmations, internal team communications, and misrouted tickets. These requests involved identifying and filtering out non-genuine support interactions from legitimate LangChain ecosystem support requests."
f326c975-0a0d-454d-b83e-6c1111033166,delete their account. The support team directed them to submit a data subject access request form to process the account deletion.,148,Delete personal LangSmith accounts through DSAR process,"Users requested to delete their personal LangSmith accounts for various reasons including wanting to switch authentication methods, ending experimentation periods, or no longer needing the service. The support team consistently directed users to submit data subject access request forms to process individual account deletions and provided step-by-step instructions for the deletion process."
f33efe0e-ab87-4614-98ab-86f4de80238d,"help with a password reset issue for an organization account, where they were unable to receive password reset emails after initially logging in through an invitation.",196,Resolve LangSmith platform authentication and access management issues,"Users experienced various authentication, access, and account management issues on the LangSmith platform including SSO configuration errors, login failures, password reset problems, and user invitation difficulties. These issues prevented users from accessing their organizations, traces, and platform features, requiring support intervention to resolve authentication middleware errors, account verification problems, and user management bugs."
f35c7f12-4f8a-4583-bf50-8743f07f47b3,help them with their migration to on-premises for the platform. They have signed up for a separate standard license to keep things operational and plan to complete the migration in the next 2-3 weeks.,147,Resolve LangGraph Cloud platform deployment and infrastructure issues,"Users encountered various deployment, infrastructure, and platform operational issues on LangGraph Cloud platform including stuck deployments, authentication failures, UI errors, thread execution problems, and service availability issues. Support requests covered troubleshooting deployment configurations, resolving platform connectivity issues, investigating performance discrepancies, and addressing system errors that blocked normal platform functionality."
f3cd5a16-102d-4e72-9986-aac8a24c82b6,help them figure out their langgraph deployment. The user expressed that they still need help after being told their issue was passed to the Support team.,22,Resolve LangGraph platform deployment infrastructure and configuration failures,"Users encountered various technical issues with LangGraph platform deployments including failed revisions, timeout errors, cancelled deployments, migration failures, and build integration problems that required engineering intervention or manual remediation. The support team addressed deployment infrastructure issues, licensing problems, missing functionality, and configuration errors that prevented successful LangGraph platform operations."
f3e65802-f297-4670-bcdc-a6b600d14b7b,"help them with LangSmith SDK integration issues where telemetry data wasn't appearing in their dashboard, which they ultimately resolved by properly loading their environment variables for authentication.",12,Resolve LangSmith dashboard UI functionality and display issues,"Users reported various LangSmith dashboard functionality issues including UI problems like panels not loading, traces showing 404 errors, projects not appearing, scrolling problems, and application crashes when viewing specific content. The support team resolved these issues through fixes, feature flag adjustments, browser updates, and infrastructure improvements to restore proper dashboard operation."
f4204c6e-13e7-4091-87e4-599202e5e8cf,"provide tax documentation, specifically a US Form 6166 tax residency certificate, to comply with European tax withholding requirements for their business relationship. The support team declined to provide the documentation, citing internal policy restrictions for self-service customers.",192,Provide LangSmith tax documentation and compliance certificates,"Users requested tax-related documentation and compliance certificates from LangSmith, including VAT number removal, tax residence certificates, Form 6166, and tax ID updates for international business compliance purposes. The support team generally declined to provide official tax documentation for self-service customers due to internal policy restrictions, though they assisted with basic tax ID field updates in billing settings."
f45494e9-9ac5-4667-9dfb-b8796b602249,"help with a LangSmith LLM-as-Judge evaluator that was incorrectly mapping variables, causing reference outputs to be replaced with actual outputs and resulting in 100% evaluation scores instead of proper comparisons.",28,Configure LangSmith evaluation systems and tracing integration,"Users sought assistance with configuring and troubleshooting LangSmith's evaluation capabilities, including setting up LLM-as-Judge evaluators, integrating custom evaluators with LangGraph workflows, and resolving issues with evaluation variable mapping and dataset validation. They also requested guidance on capturing structured output reasoning in traces, instrumenting code for tracing, configuring automation rules, and integrating custom models into the LangSmith platform."
f46f6268-17ad-4af1-bb05-e2c2a595408a,help them get tickets to a conference in a major city on the west coast. This appears to be a general business request rather than a technical support issue related to the company's products or services.,33,Resolve LangSmith platform access and general account administration issues,"Users requested help with various platform access, account management, and general business inquiries including channel visibility settings, feature access requests, authentication issues, and enterprise trial requests. These requests primarily involved administrative assistance for platform navigation, pricing clarification, and non-technical business matters rather than specific LangChain component integration or development issues."
f47c4ca1-556f-41f7-a1bc-637d68990e32,help them with a billing issue where they need to refund charges from an incorrect payment method and consolidate billing for two seats onto the correct payment method with a single invoice for their accounts team.,98,Resolve LangChain platform account administration and billing issues,"Users experienced various account administration issues including billing problems, authentication failures, and account access difficulties across the LangChain platform. The support requests involved resolving duplicate subscriptions, payment failures causing suspensions, invoice delivery issues, credential problems, and technical barriers preventing account signup completion."
f480427d-92e5-42e9-846e-30ddeeef95e1,"provide assurance that audit and access logs can be manually provided within 24 hours during security incidents, as a temporary measure until self-serve reporting functionality is implemented. The user also requested clarification on whether the log data can be provided in JSON format rather than CSV format.",179,Implement LangSmith audit logging and security compliance features,"Users requested implementation and configuration of comprehensive audit logging capabilities in LangSmith for security compliance purposes, including API call tracking, user activity monitoring, and anomalous behavior detection. They also sought clarification on audit log access, retention policies, API key permissions, and self-service logging features for both hosted and self-deployed LangSmith environments."
f48adbc5-1b12-4a8b-a4b0-1265b0ea7324,delete their organization and account through a DSAR (Data Subject Access Request) form. The support team confirmed the deletion request and completed the account removal process.,58,Process LangSmith organization and account deletion requests,"Users requested deletion of LangSmith organizations and accounts through data subject access request (DSAR) forms, including duplicate accounts, test organizations, and accounts created by mistake. The support team processed these deletion requests by directing users to complete DSAR forms, requesting confirmation of deletion intent, and successfully removing the specified organizations and account data from their systems."
f4a8bec4-d231-4398-a36f-ccb1e4293614,contribute their open-source multi-agent research framework built on LangGraph to the LangChain GitHub organization. The support team directed them to open a GitHub issue for community review and provided guidance on the contribution process.,163,Collect user feedback on LangGraph examples and LangSmith feature enhancements,"Users provided positive feedback and feature suggestions for LangGraph examples and LangSmith platform enhancements, including appreciation for the waterfall view feature and requests for dataset version diff visualization capabilities. They also shared open-source contributions and modifications to existing LangGraph research tools, seeking guidance on contributing to the LangChain GitHub organization."
f4b357c3-fc07-4fe2-a858-267e1ddceed4,cancel their subscription and stop all future payment attempts. The support team confirmed the cancellation was processed effectively immediately while maintaining auto-collection settings in the payment system.,125,Cancel LangSmith subscription and stop billing charges,"Users requested to cancel their LangSmith subscriptions and stop all future billing charges due to various reasons including non-usage, company policy changes, and account access issues. The support team processed these cancellation requests, confirmed subscription terminations, and in some cases provided refunds or removed billing information to prevent future charges."
f4cfba15-0e37-467f-99e9-44de83ff5040,provide recommendations and support for internal training on how to use LangGraph and LangSmith technologies. The user was seeking guidance on educational resources and the possibility of organizing live Q&A sessions as follow-up support for their team's learning initiative.,86,Provide comprehensive technical implementation guidance across LangChain ecosystem components,"Users requested comprehensive technical guidance across multiple LangChain ecosystem components including LangChain Python library features (context caching, vector search with PGVector, structured output with recursive Pydantic models, ElasticsearchStore vs Elasticsearch retriever), LangGraph implementation (API usage, dynamic model selection, streaming responses, deployment configurations), and organizational support needs (team training resources and educational materials). These requests focused on implementation assistance, troubleshooting specific technical issues, and seeking documentation or examples for advanced use cases within the LangChain framework."
