example_id,summary,base_cluster_id,base_cluster_name,base_cluster_description
f2e23367-cb72-4102-9d6e-1c3e6a3d59db,"resolve two issues with their hosted graph platform deployment: thread persistence problems where existing threads became inaccessible after deploying a new revision, and server errors causing ASGI application exceptions. The root cause was identified as a misconfigured dependency that was overriding the proper database persistence layer with an in-memory implementation.",44,Debug LangGraph cloud deployment runtime connectivity issues,"Users requested help
resolving various runtime issues with LangGraph cloud deployments, including
connectivity problems, timeout errors, crashes, and network access issues. The
requests covered debugging deployment environments, fixing DNS and connection
problems, and troubleshooting platform-specific issues like ECS exec access and
trace logging visibility."
f2fbfabc-6439-44db-80dd-27431837f7c6,delete a deprecated organization in the LangSmith platform. The user provided the organization ID and confirmed the deletion request when prompted by support staff.,98,Delete specific LangSmith organizations from accounts,"Users requested support to delete specific unwanted organizations from their LangSmith accounts, providing organization names and IDs for removal by the support team. These requests focused on cleaning up duplicate, test, or accidentally created organizations while preserving their primary organizational accounts and associated data."
f304ab91-88d1-4238-9589-6461219eedce,"analyze a customer support conversation. However, the conversation provided is simply an automated email acknowledgment from a support system, with no actual technical request or customer issue described. This should be classified as an outlier since no meaningful technical request can be determined from the automated response.",93,Classify non-technical messages as conversation outliers,"Users submitted various non-technical messages including acknowledgments, follow-ups, test messages, greetings, and roleplay content that contained no actual technical development requests. These conversations were classified as outliers since they lacked any substantive technical queries related to LangChain, AI development, or programming assistance."
f326c975-0a0d-454d-b83e-6c1111033166,delete their account. This is an account-related issue where the user no longer needs their account and wants it permanently removed from the system.,52,Delete individual personal accounts from LangSmith platform,"Users requested deletion of their individual personal accounts from the LangSmith platform, including removal of specific traces and runs, through support channels since self-serve account deletion was not available through the web interface. These requests involved personal account management and data removal, with some users changing authentication methods or updating email addresses associated with their accounts."
f33efe0e-ab87-4614-98ab-86f4de80238d,"resolve an account access issue where they cannot log in or reset their password for an organization account, as they are not receiving password reset emails after initially joining through an invitation.",14,Resolve LangSmith account email and SSO configuration issues,"Users requested assistance with account email address updates, organization transfers, and SSO authentication issues on the LangSmith platform. They encountered technical problems with email verification, account access after employee turnover, organization visibility, and transferring ownership between personal and business accounts."
f35c7f12-4f8a-4583-bf50-8743f07f47b3,"migrate their LangGraph platform from cloud to on-premises deployment, with a temporary standard license in place while the migration is completed over the next 2-3 weeks.",116,Manage LangGraph deployment quotas and license configurations,"Users requested assistance with managing their account quotas and licensing for LangGraph deployment services, specifically seeking increases to deployment limits beyond default values and resolution of license key verification issues. Support teams addressed these requests by increasing deployment quotas from 1 to 5 deployments for multiple organizations and providing guidance on license management and renewal processes."
f3cd5a16-102d-4e72-9986-aac8a24c82b6,help them figure out their deployment issue. The user is seeking technical assistance with a deployment problem and has indicated they still need help after an initial support response.,63,Manage platform support tickets and bug reports,"Users experienced various technical issues with the development platform interface and submitted support tickets for resolution, including bugs with chat functionality, survey features, and workspace management. They followed up on pending support requests, provided feedback on implemented features, and sought status updates on previously reported problems that required technical investigation."
f3e65802-f297-4670-bcdc-a6b600d14b7b,"troubleshoot why their experimental telemetry integration between the AI SDK and the telemetry platform isn't working, which they ultimately resolved by fixing their environment variable configuration for API authentication.",10,Troubleshoot AI system observability and production deployment issues,"Users experienced various technical issues with AI system observability, monitoring, and production deployment that required troubleshooting and resolution. The problems included incomplete traces, missing telemetry data, webhook feedback issues, deployment failures, high latency, streaming errors, validation problems, and UI functionality bugs across different AI platforms and frameworks."
f4204c6e-13e7-4091-87e4-599202e5e8cf,"provide tax documentation, specifically a US Form 6166 tax residency certificate, to comply with European tax withholding requirements for B2B transactions. This is classified as an outlier since it's unrelated to technical development and concerns administrative/tax compliance rather than technical support.",59,"Complete
vendor onboarding and business compliance documentation","Users requested to
complete vendor onboarding processes, provide tax and legal compliance
documentation, and establish business partnerships or distribution agreements.
These requests focused on administrative tasks such as submitting W-9 forms,
Data Processing Agreements, certificates of tax residence, and vendor management
documentation rather than technical development needs."
f45494e9-9ac5-4667-9dfb-b8796b602249,"fix a bug in their LLM-as-Judge evaluator in LangSmith where the reference outputs are incorrectly being mapped to the same values as the outputs, causing the evaluator to always return 100% scores instead of properly comparing against the reference data.",30,Configure and debug LLM-as-judge evaluators in LangSmith,"Users requested support for LLM-as-a-judge evaluation systems in LangSmith, including setting up auto evaluators with few-shot examples, fixing display bugs where scores weren't appearing in dashboards, and making comment fields fully scrollable to read complete reasoning text. They also sought guidance on best practices for evaluating judge model performance, resolved production issues like server errors and incorrect reference output mapping, and requested access to private preview features for alignment and calibration workflows."
f46f6268-17ad-4af1-bb05-e2c2a595408a,"obtain tickets to a conference, which is unrelated to technical development and should be classified as an outlier.",86,Handle non-technical business and marketing inquiry outliers,"Users submitted various non-technical requests including guest posting, link placement, event ticket purchases, conference access, sponsorship inquiries, job applications, and general customer service follow-ups. These requests were consistently identified as outliers since they involved business partnerships, marketing services, event logistics, and employment inquiries rather than technical development assistance."
f47c4ca1-556f-41f7-a1bc-637d68990e32,"refund charges from an incorrect payment card and re-charge the correct card for two seats, consolidating the billing into a single invoice for their accounts team. This is a billing and account-related issue involving payment method correction and invoice consolidation.",42,Resolve seat billing discrepancies and subscription charge errors,"Users requested corrections to billing discrepancies related to incorrect seat count charges, proration errors, and misapplied subscription plans. They sought refunds for overcharges, invoice adjustments, and resolution of payment method issues affecting their account billing accuracy."
f480427d-92e5-42e9-846e-30ddeeef95e1,"provide assurance that audit and access logs can be made available within 24 hours for security incident response purposes, and to confirm the data format (JSON vs CSV) for log delivery while self-serve reporting functionality is being developed.",57,Configure LangSmith production monitoring and operational infrastructure,"Users requested comprehensive support for LangSmith production operations including monitoring setup, log synchronization, performance optimization, database configuration, audit logging implementation, and metrics endpoint access. They also sought guidance on profiling tools, SLA clarifications, data migration between deployments, and proper environment configuration for tracking and observability features."
f48adbc5-1b12-4a8b-a4b0-1265b0ea7324,"delete their organization and account. This is an account-related issue involving data subject access rights (DSAR) for account deletion, which the user confirmed they wanted to proceed with when asked for verification.",29,Process GDPR data subject access requests for account deletion,Users submitted formal data subject access requests (DSAR) under GDPR to delete their personal accounts and organizations from the platform. These requests required verification and confirmation from users before the support team could proceed with complete data deletion and account termination.
f4a8bec4-d231-4398-a36f-ccb1e4293614,"contribute their open-source multi-agent research framework built on LangGraph to the LangChain GitHub organization, seeking guidance on the contribution process and organizational requirements.",0,Promote LangGraph projects and seek community partnerships,"Users requested promotional and community support for their LangGraph-based projects, seeking social media features, repository contributions, and platform showcases. They also asked for partnership opportunities, community engagement, and visibility for their open-source tools built on the LangGraph framework."
f4b357c3-fc07-4fe2-a858-267e1ddceed4,cancel their subscription and stop all future payment attempts. This is a billing and account-related issue rather than a technical development request.,2,Cancel subscriptions and process refunds for billing issues,"Users requested to cancel their subscriptions and obtain refunds for various reasons including expired payment methods, duplicate billing from region migrations, accidental subscription activation, and unused services. These requests involved billing issues, subscription plan changes, and account cancellations due to technical platform complexity or lack of usage."
f4cfba15-0e37-467f-99e9-44de83ff5040,"get recommendations and support for organizing internal training on how to use LangGraph and LangSmith, seeking guidance on the best educational resources and potential live Q&A sessions to supplement their team's learning.",45,Request LangChain platform information and business services,"Users requested information about product availability, platform processes, documentation, and business services across LangChain ecosystem tools including LangSmith API troubleshooting and LangGraph partnership inquiries. They sought general platform guidance, trial access, training resources, collaboration opportunities, and support for non-technical issues rather than specific development implementation help."
f4fa5c01-93c9-4229-b72e-9580813747ae,inquire about the bug bounty program and vulnerability disclosure process after discovering critical security issues in the system. The user wants to know the proper procedure for reporting vulnerabilities and whether there are any incentives for responsible disclosure.,108,Report security vulnerabilities and inquire about bug bounty programs,"Users reported security vulnerabilities they discovered in the platform and inquired about bug bounty programs for responsible disclosure. They sought information about vulnerability reporting processes, compensation structures, and security contact details for submitting their findings."
f53d4101-34eb-490e-99ef-4979d5228aa3,offer SEO guest posting services on high-authority websites to improve search engine rankings. This is classified as an outlier since it's a spam marketing offer unrelated to technical development or customer support.,25,Filter spam marketing solicitations from technical support channels,"Spam and marketing solicitations were submitted offering various commercial services including mobile app development, SEO services, backlink building, guest posting, and domain sales. These unsolicited promotional messages were unrelated to technical development support and classified as outliers from legitimate technical requests."
f56d8267-12f8-45a4-beff-0e90aa601667,"implement a webhook feature in the platform that would notify them when a prompt changes, specifically requesting an ETA and then working with the team to scope out implementation details like payload data, trigger conditions, and webhook URL configuration at the workspace level.",28,Fix playground prompt development bugs and enhance functionality,"Users experienced various technical issues with the prompt development playground, including bugs with image processing causing excessive token usage, JSON parsing errors from unusual line terminators, and system degradation affecting real-time previews and prompt saving. They also requested functionality improvements such as prompt caching, diff viewing between versions, better UI layout optimization, and enhanced tool support for structured outputs and model responses."
f58ca4ce-81f8-4242-9dd4-681d8f0a88c9,"regenerate their course completion certificate with their correct name instead of the default ""Google User"" name that appeared due to their initial account setup method. This is an account-related issue involving certificate reissuance for a completed course.",77,Correct course certificate names and sync account profile information,"Users requested corrections to their course completion certificates where names displayed incorrectly as ""Google User"", generic placeholders, or abbreviated versions instead of their actual full names due to account setup or profile setting issues. They also requested access to community resources like Slack workspaces and username updates that weren't syncing properly between authentication services and the platform display system."
f5b9d41d-9c99-4d5d-9e37-99de32dc7a48,resolve a deployment issue with LangSmith on EKS where the deployment is failing due to ClickHouse server version incompatibility and port exposure problems for ports 8134 and 9000.,11,Debug LangSmith Kubernetes deployment and infrastructure issues,"<summary>Developers resolved various deployment and infrastructure issues with LangSmith on Kubernetes platforms including EKS and AKS, addressing problems with ClickHouse compatibility, pod crashloops, environment variable configuration, and Helm chart upgrades. They troubleshot API connectivity issues, authentication configuration, database connections, and service outages while working with self-hosted LangSmith deployments in containerized environments."
f5c6861f-d15e-4e97-b21c-246963214c18,"classify this as an outlier. This is a spam advertisement offering social media advertising services, not a technical development request or customer support conversation.",50,Classify non-technical messages and spam as outliers,"Users requested assistance to classify various types of non-technical messages as outliers, including marketing emails, domain renewal reminders, spam messages, and automated customer service responses. These classification requests were identified as unrelated to technical development or LangChain-related issues and required categorization as outliers in the system."
f5df5d88-de7b-4380-a14e-20b64d40b789,"host the data plane on their own servers due to data privacy concerns for their clients, and to inquire about pricing for the enterprise plan if this functionality cannot be added to their current startup plan.",66,Get LangSmith pricing and licensing information for deployment planning,"Users requested comprehensive pricing information, licensing terms, and billing clarifications for LangSmith platform deployments across different tiers and hosting options. They sought detailed cost breakdowns for node executions, standby minutes, enterprise licensing, self-hosted solutions, and volume-based pricing structures to make informed deployment and budgeting decisions."
f621d1ef-bab6-4c9b-85b9-3a87159651f9,"collaborate on developing a fully autonomous agentic AI system for advanced data analysis using LangGraph, seeking technical guidance, feasibility assessment, and potential engineering support for implementing a multi-agent framework that can autonomously extract, transform, analyze data and learn from feedback.",39,Build multi-agent LangGraph workflows and architectures,"Users requested guidance on architecting and implementing multi-agent systems using LangGraph, including questions about graph structure design, agent hierarchy patterns, message handling between agents, and evaluation strategies for agent workflows. They also sought technical support for building autonomous agentic systems with capabilities like professional networking platform integration, data analysis workflows, and proper handoff mechanisms between different agent types."
f62c09f6-beb2-4ab6-9ffa-69a63cd119d0,"help troubleshoot why some graphs defined in their project are not appearing in the studio dropdown menu, specifically asking if there's a limit to the number of graphs that can be displayed.",15,Debug LangGraph runtime bugs and SDK technical issues,"Users encountered various bugs and technical issues within LangGraph execution environments, including visualization problems, interrupted node resume functionality, configuration parameter failures, and SDK output format inconsistencies. They also faced runtime errors with Redis persistence, timeout cancellations in complex graphs, security vulnerabilities in dependencies, and integration problems with external services like Vertex AI."
f63b518d-7ec8-46e3-a6d2-b965477d2e0c,"help them integrate the LangSmith OTEL exporter with their existing GCP exporter for tracing purposes, as the documentation didn't provide clear guidance on how to use multiple exporters simultaneously.",115,Troubleshoot LangSmith configuration and tracing integration issues,"Users experienced various LangSmith configuration and integration issues including auto-deployment failures, trace routing problems, project management errors, environment variable conflicts, and API connectivity problems. They also encountered tracing visibility issues, authentication errors, browser compatibility problems, and documentation inconsistencies that prevented proper monitoring and debugging of their LangChain applications."
f64a4931-6988-4031-9573-9b4e96a51f0a,"understand how to dynamically create and deploy graphs in a cloud platform via API without using predefined configuration files, specifically seeking programmatic graph definition through runtime logic or API calls.",6,Obtain LangGraph enterprise pricing and deployment information,"Developers requested comprehensive enterprise information about LangGraph deployment options, including pricing structures, licensing terms, quotas, and infrastructure requirements for production environments. They sought guidance on self-hosted versus cloud deployments, enterprise features, startup programs, and platform capabilities for scaling graph-based applications to handle high concurrent user loads."
f6589f65-30f2-4d10-9abc-9b66a9dc3f86,help with a deployment migration issue where their deployment failed to auto-migrate from legacy infrastructure to new infrastructure and requires manual intervention to create a new working revision before a specified deadline to avoid permanent project deletion.,18,Resolve failed auto-migration from legacy to new deployment infrastructure,Users encountered deployment migration issues where their deployments running on deprecated legacy infrastructure failed to automatically migrate to new infrastructure. They required manual intervention to create new working revisions before specified deadlines to avoid permanent project deletion.
f66c9992-a8b0-490a-864b-043342798f8b,"get clarification on whether using multiple organizations in a self-hosted setup is a valid approach for directing different traces to different organizations using API keys, specifically to create an executive-only organization separate from the main organization used by developers.",120,"Configure SSO
authentication and helm chart automation for self-hosted deployments","Users requested
technical assistance with configuring and troubleshooting SSO authentication
(OIDC and SAML) for self-hosted deployments, including network connectivity
issues, helm chart configuration, and internal IP address setup. They also
sought help with programmatic API access for dashboard creation, multi-
organization setup strategies, and database-level admin user bootstrapping to
avoid manual setup and production lockouts."
f66f28e9-8782-44f7-b530-7e56db3c9172,"help resolve a UI bug in the experiment detail view that is causing data duplication, where certain rows appear in the downloaded data but are missing from the UI display, and they also want assistance with filtering or displaying metadata in the view.",121,Debug experiment platform UI and performance issues,"Users encountered multiple issues with the experiment platform's UI functionality, including performance bottlenecks when running large-scale evaluations, data filtering and display bugs, and problems with experiment result visualization. They requested troubleshooting help for resource exhaustion errors, data duplication issues, missing evaluation metrics display, and various UI bugs affecting experiment management workflows."
f67f41c4-fb29-4de3-a0c1-03ded094cc78,"classify this as an outlier. This is a business invitation to a blockchain/AI workspace collaboration opportunity, not a technical development request or customer support issue related to any software products or services.",50,Classify non-technical messages and spam as outliers,"Users requested assistance to classify various types of non-technical messages as outliers, including marketing emails, domain renewal reminders, spam messages, and automated customer service responses. These classification requests were identified as unrelated to technical development or LangChain-related issues and required categorization as outliers in the system."
f68e756d-508a-454e-81e9-9cdd1b2c4ba7,"cancel a charge they don't recognize, which turned out to be a billing issue related to a subscription plan for an organization that they wanted to discontinue.",112,Dispute unexpected subscription charges and request billing refunds,"Users requested refunds and billing adjustments for unexpected or disputed charges related to subscription renewals, extended data retention features, and service overcharges they claimed were accidental or unauthorized. They sought to resolve billing discrepancies, cancel unwanted subscriptions, and obtain refunds for services they believed they had not used or had mistakenly activated."
f69bc853-8197-4e2f-ace5-102ee401054f,help them set up a startup plan on their organization account and enable the ability to invite additional team members to their organization. The issue involved billing configuration and organization setup problems that required multiple attempts to resolve due to complications with the default personal organization versus creating a new organization.,36,Configure organization billing and subscription plan setup,"Users requested support for configuring and managing organization billing, subscription plans, and payment methods for their LangChain/AI development platform accounts. The requests involved resolving billing errors, setting up startup plans, transferring admin access, and troubleshooting payment processing issues that blocked account upgrades and team collaboration features."
f6a4bb35-e4e6-4ddf-8640-aabc0ece0ee5,collaborate on content creation through guest post exchanges and link sharing. This is an outlier as it relates to blogging partnerships rather than technical development.,16,Request SEO guest posting and link exchange services,"Users requested SEO outreach services including guest posting, link exchanges, and backlink building specifically targeting cryptocurrency and gambling niches. These requests focused on improving search engine rankings through high-quality content placements on authoritative websites."
f6ae1b77-17f9-4055-89f9-055023bc955c,run the hide_inputs and hide_outputs functions asynchronously in LangSmith to reduce latency caused by KMS encryption calls during data masking operations.,53,Fix LangSmith evaluation features and data management functionality,"Users encountered various functional issues with LangSmith's evaluation and data management features, including problems with LLM-as-Judge backfill filters, experiment data visibility, metadata display and export limitations, rate limits for custom evaluators, and dataset validation errors. They also requested technical improvements such as asynchronous data masking operations, configurable precision for feedback scores, documentation for embedding distance features, and solutions for token counting issues with Anthropic models."
f71539e5-3a6d-4a03-9770-b88afb10db39,"find a metrics endpoint for monitoring the health of their deployment, as they couldn't find this information in the documentation and want to ingest metrics into their observability platform.",57,Configure LangSmith production monitoring and operational infrastructure,"Users requested comprehensive support for LangSmith production operations including monitoring setup, log synchronization, performance optimization, database configuration, audit logging implementation, and metrics endpoint access. They also sought guidance on profiling tools, SLA clarifications, data migration between deployments, and proper environment configuration for tracking and observability features."
f72ac5c8-f300-4bb4-bb35-56b2fc432367,provide feedback on a survey system or feedback mechanism that appears to be in testing or development phase.,26,Complete vendor security and privacy compliance assessments,"Users requested assistance with completing various vendor security assessments, privacy assessments, and third-party compliance questionnaires for business partnership evaluations and regulatory requirements. These requests also included survey testing and feedback collection activities that were unrelated to technical development work."
f73f37d4-f62c-4b64-ae18-31c45bd4956b,"provide guidance and best practices for migrating a complex customer support chatbot from a legacy agent executor-based system to LangChain integrations, specifically seeking advice on managing extensive context, context injection strategies, and transitioning OpenAI realtime integration to LangChain.",41,Debug LangChain component issues and implement missing functionality,"Users encountered diverse technical challenges across LangChain components including caching bugs in langchain-openai, state propagation issues in langgraph-supervisor, tracing inconsistencies between model providers, and missing functionality for PDF token counting and local embeddings. They also requested technical guidance on implementing context caching, managing message history in agents, collaborative development environments, and integrating external services like MCP crypto capabilities into their AI applications."
f765b8a7-f1ce-428c-aba7-f29c5dd5ddc1,switch their LangGraph server deployment type from Development to Production for their active deployment. The support team responded that deployment types cannot be changed after creation and a new deployment must be created with the desired type.,116,Manage LangGraph deployment quotas and license configurations,"Users requested assistance with managing their account quotas and licensing for LangGraph deployment services, specifically seeking increases to deployment limits beyond default values and resolution of license key verification issues. Support teams addressed these requests by increasing deployment quotas from 1 to 5 deployments for multiple organizations and providing guidance on license management and renewal processes."
f76d146f-d27d-4d6d-802c-bd68084a3ea9,"update email addresses associated with their LangGraph seats due to a company domain change, while preserving all existing tracings, deployments, and associated data during the transition.",14,Resolve LangSmith account email and SSO configuration issues,"Users requested assistance with account email address updates, organization transfers, and SSO authentication issues on the LangSmith platform. They encountered technical problems with email verification, account access after employee turnover, organization visibility, and transferring ownership between personal and business accounts."
f783c17f-020b-4670-97f4-5313c33a6cf9,"resolve security vulnerabilities (high CVEs) found in the langgraph SDK, specifically requesting patches for rollup and cross-spawn dependencies that were flagged by their security scanning tools.",15,Debug LangGraph runtime bugs and SDK technical issues,"Users encountered various bugs and technical issues within LangGraph execution environments, including visualization problems, interrupted node resume functionality, configuration parameter failures, and SDK output format inconsistencies. They also faced runtime errors with Redis persistence, timeout cancellations in complex graphs, security vulnerabilities in dependencies, and integration problems with external services like Vertex AI."
f79c7dcc-04c3-42a2-bbbe-da3266d8b906,"receive a PDF invoice for a specific billing period, as they can only access invoice summaries but not PDF versions through the platform interface. This is a billing and account-related issue where the user needs access to detailed invoice documentation.",5,Access PDF invoice downloads from LangSmith billing interface,"Users requested access to download PDF invoices and invoice documentation from the LangSmith platform interface for accounting, tax, and business compliance purposes. They encountered difficulties locating download options in the billing section and needed assistance obtaining historical invoices and receipts through the platform's user interface."
f7adc4cc-8db6-44c2-8b90-5a12ac66ebf5,"get help with their deployment type on the platform, understand deployment limitations, and connect with the sales team to discuss a corporate account for their AI counselor application that will be deployed to the public in two months.",72,"Handle
business partnership and commercial inquiry requests","The requests
consistently sought business partnerships, collaborations, sales discussions,
and investment opportunities rather than technical development assistance.
These inquiries focused on establishing commercial relationships, product
demos, affiliate programs, and strategic business growth initiatives rather
than addressing specific technical implementation needs."
f7affe7b-8789-4f99-8809-b316eca30a01,"increase the user limit for deployment testing on the platform from 1 to 5-8 users, as they are a developer working on a financial AI agent and need more capacity to properly test their service before launch.",33,Manage AI agent platform deployment quotas and infrastructure scaling,"Users requested deployment quota increases for AI agent platforms to support multi-environment development workflows, testing multiple agents simultaneously, and production scaling scenarios. They also sought guidance on deployment architecture, CI/CD integration, cron job management, and troubleshooting deployment issues like high CPU usage and access errors."
f7db5f2e-df72-46c4-b7ee-ae1c50355469,"retrieve experiments for a dataset via the API. The user was seeking guidance on how to use the API to list all experiments associated with a specific dataset, which was resolved by using the /sessions endpoint with the reference_dataset query parameter.",54,Resolve LangSmith API and server infrastructure errors,"Users encountered various API and server errors when accessing LangSmith platform services, including internal server errors with filtering, rate limiting issues during data extraction, and dashboard functionality bugs. They requested fixes for CSV download problems, API authentication errors, data retrieval failures, and SQL query issues that were blocking their ability to programmatically access experiment data and statistics."
f7e9d51c-3a8a-4d51-b819-cd8bacfb07ef,"address a storage issue alert for their deployment, which involves implementing Time-To-Live (TTL) configuration to manage database storage that has exceeded 80% capacity and prevent potential service disruptions.",68,Configure TTL settings for database storage capacity management,"Users needed to configure Time-To-Live (TTL) settings to resolve database storage capacity issues where disk utilization had exceeded 80-95% thresholds and threatened service disruptions. They sought guidance on implementing TTL deletion strategies, understanding checkpoint cleanup mechanisms, and managing disk space through automated data retention policies."
f7ee19c3-95ff-47b9-a83e-78cfbc92ea6a,help with a dataset error they encountered while trying to create an example on their dataset. The support team resolved the issue with a fix and also noted a feature request for format conversion support.,76,Debug LangSmith dataset management UI and SDK integration issues,"Users encountered various bugs and functionality issues with LangSmith dataset management operations including UI display errors for multimodal content, file upload failures with large JSONL files, schema validation problems, and missing SDK methods for dataset operations. These technical issues required troubleshooting dataset creation, metadata access, attachment handling, filtering functionality, and API integration problems across both the web interface and Python SDK."
f7f383a7-8eee-410e-9e52-572b36edb2d4,resolve a billing issue where their payment method is being declined despite updating card details and having sufficient funds.,107,Resolve billing account and payment processing issues,"Users encountered various billing account issues including incorrect email addresses preventing receipt downloads, duplicate invoices, failed payments, unexpected charge increases, missing payment records, and pricing tier corrections. They also requested administrative assistance with phone verification for banking information, invoice documentation, and payment method changes from credit cards to wire transfers."
f812e6b3-a12d-4750-8c61-57b3d9cc7fd3,"resolve a bug where committed prompt changes in the playground are not being reflected in subsequent executions, which is blocking their critical production deployment. They need the prompt versioning system to work properly so they can iterate on prompts without having to create new copies and redeploy each time.",28,Fix playground prompt development bugs and enhance functionality,"Users experienced various technical issues with the prompt development playground, including bugs with image processing causing excessive token usage, JSON parsing errors from unusual line terminators, and system degradation affecting real-time previews and prompt saving. They also requested functionality improvements such as prompt caching, diff viewing between versions, better UI layout optimization, and enhanced tool support for structured outputs and model responses."
f8298267-f82c-4a12-9f00-cfc592fedc64,"resolve deployment issues with their agents on the platform, specifically addressing Kubernetes/Postgres StatefulSet health problems and database migration lock timeout errors that were preventing their application from starting properly.",51,Troubleshoot LangChain cloud deployment stability and service outages,"Users experienced persistent deployment instability and service outages on LangChain cloud platforms, reporting crashes, 502/503 errors, and system unavailability under production workloads. They sought troubleshooting assistance for database connectivity issues, auto-scaling configurations, thread state problems, and platform reliability concerns affecting their hosted LangGraph and LangSmith deployments."
f82a5ce4-e174-4e62-87ae-ffcb81fbd68a,"resolve a connection error when trying to connect to the studio application for visualizing and running their agent, specifically getting a ""Failed to connect to Server"" error after authentication.",100,Troubleshoot LangChain API authentication and connectivity issues,"Users encountered various API connectivity and authentication issues across LangChain deployments, including problems with API key configuration, authentication headers, service tier access, and CORS policies. They also faced platform-specific integration challenges with Azure OpenAI, Google agents, MCP tools, and deployment authentication that required troubleshooting connection errors and configuration fixes."
f8419a1e-f850-423b-99c3-588a105a1526,provide feedback at some point in the coming weeks. This is an outlier as it is not related to technical development.,31,Classify non-technical conversations as outliers from support requests,"Users requested classification of various non-technical conversations as outliers, including business outreach, marketing solicitations, team coordination messages, and spam content. These conversations were determined to be unrelated to LangChain development or technical support issues and were appropriately categorized as falling outside the scope of technical assistance."
f84254bc-9d83-45b1-963b-b899b632c631,"understand how the latency column works in tracing, specifically when it displays different colors (green vs red) and to get documentation references for this feature.",47,Debug LangSmith tracing performance and metrics analysis issues,"Users requested assistance with troubleshooting and optimizing LangSmith tracing performance issues, including problems with data masking for sensitive information, slow loading of trace data, handling large payloads, and resolving memory leaks in custom tracer implementations. They also sought help understanding tracing metrics calculations, latency reporting accuracy, cost tracking discrepancies, and accessing aggregate performance data across multiple traces and conversations."
f8490d69-d8c8-4644-8df2-9eb33ed6beb7,increase their maximum deployment quota from the current limit to three deployments on the cloud platform. The support team approved this request at no additional cost during the beta period.,12,Increase cloud platform resource quotas and deployment limits,"Users requested increases to deployment quotas, timeout limits, pod counts, and seat limits on cloud platforms to accommodate multiple environments, scaling needs, and growing team sizes. Support teams resolved these resource allocation requests by adjusting account limits from default values to higher thresholds ranging from 2 to 50 depending on the specific resource type and user requirements."
f84eaac1-4c59-4ab3-8625-d64fc6899346,follow up on a pending reply to their previous inquiry. The user is waiting for a response to an earlier message they sent to customer support.,63,Manage platform support tickets and bug reports,"Users experienced various technical issues with the development platform interface and submitted support tickets for resolution, including bugs with chat functionality, survey features, and workspace management. They followed up on pending support requests, provided feedback on implemented features, and sought status updates on previously reported problems that required technical investigation."
f8861462-f87c-43f5-9b30-a52b11047d20,analyze a vendor inquiry email about a strategic data partnership proposal for multilingual speech data collection services. This is an outlier as it's unrelated to technical development or customer support issues.,8,Analyze spam and phishing messages for security classification,"Users requested analysis of various spam, phishing, and unsolicited messages including security notifications, promotional emails, vendor inquiries, and fraudulent documents that were unrelated to AI development work. These requests involved identifying and categorizing suspicious communications such as account verification codes, document signing requests, invoice scams, and business solicitations that required security assessment rather than technical development support."
f896c093-7a64-4dc0-b36f-bd1407d98c2c,"resolve an error when accessing traces for a specific AI model provider in the tracing platform, where they were getting a ""Cannot read properties of undefined (reading 'client_options')"" error while using a traceable decorator and adding metadata. The support team identified this as a known incident affecting multiple model providers and successfully deployed a fix.",124,Debug tracing dashboard visibility and trace data issues,"Users experienced a variety of specific tracing issues within their AI development platform, including missing traces for intermediate nodes, hanging traces, service errors when viewing traces, and problems with trace output appearing as null at the root level. They sought help to debug and resolve these technical problems affecting their ability to monitor and view trace data in the tracing dashboard."
f8c7b53f-ba15-413f-b222-9e6cea42f51d,"resolve a billing issue caused by a technical bug where evaluation tools in the platform ran indefinitely from the UI, generating over 1.9 million runs instead of the intended 20,000, and to request a partial refund for the excessive charges.",43,Dispute LangSmith billing charges for excessive trace generation,"Users requested refunds and billing adjustments for unexpected LangSmith charges caused by system bugs, configuration errors, and runaway processes that generated excessive traces. They sought to dispute invoices ranging from hundreds to tens of thousands of dollars due to unintended trace generation, extended data retention fees, and billing spikes from technical failures."
f8d2610f-b031-4522-85da-5b0d2ad255ca,"deploy a self-hosted LangGraph API server with custom JWT authentication on their own cloud infrastructure, which requires upgrading to an enterprise plan to access the custom authentication feature.",58,Deploy LangGraph Platform and LangSmith in enterprise self-hosted environments,"Developers requested guidance on deploying and configuring LangGraph Platform and LangSmith in self-hosted, on-premises, and BYOC environments with enterprise security requirements. They needed assistance with infrastructure setup, database connectivity, authentication, data isolation, pricing models, and migration from cloud to private deployments."
f8ed10a5-801b-451d-97c6-7cba2de67927,"offer SEO and link building services, which is unrelated to technical development and should be classified as an outlier.",92,Handle SEO and promotional service solicitations,"Multiple entities reached out to offer SEO services, promotional campaigns, guest posting opportunities, and link building collaborations for marketing purposes. These requests also included various partnership proposals for sponsored content, backlink services, and advertising placements unrelated to technical development."
f8ed99c0-bc26-4a2a-af01-2d6ce4b45c36,"provide SEO services and guest posting opportunities, which is unrelated to technical development and should be classified as an outlier.",92,Handle SEO and promotional service solicitations,"Multiple entities reached out to offer SEO services, promotional campaigns, guest posting opportunities, and link building collaborations for marketing purposes. These requests also included various partnership proposals for sponsored content, backlink services, and advertising placements unrelated to technical development."
